incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
2399839,2022-08-28,California,Los Angeles,2471 Whittier Blvd,0,6,https://www.gunviolencearchive.org/incident/2399839,2022,08-2022
2400492,2022-08-28,Arizona,Phoenix,21636 N 26th Ave,3,5,https://www.gunviolencearchive.org/incident/2400492,2022,08-2022
2399755,2022-08-28,Texas,Houston,8021 Dunlap St,4,2,https://www.gunviolencearchive.org/incident/2399755,2022,08-2022
2399576,2022-08-27,New York,Brooklyn,W 29th St and Boardwalk W,1,4,https://www.gunviolencearchive.org/incident/2399576,2022,08-2022
2399000,2022-08-27,Washington,Spokane,302 W Queen Ave,1,3,https://www.gunviolencearchive.org/incident/2399000,2022,08-2022
2398877,2022-08-27,Kentucky,Lexington,207 Legends Ln,0,7,https://www.gunviolencearchive.org/incident/2398877,2022,08-2022
2398004,2022-08-25,Kentucky,Henderson,804 Clay St,2,2,https://www.gunviolencearchive.org/incident/2398004,2022,08-2022
2397504,2022-08-25,Washington,Spokane,701 N Chestnut St,0,4,https://www.gunviolencearchive.org/incident/2397504,2022,08-2022
2398118,2022-08-25,Alabama,Birmingham,8th St W and Finley Blvd,1,3,https://www.gunviolencearchive.org/incident/2398118,2022,08-2022
2396803,2022-08-24,Illinois,Chicago,3591 N Milwaukee Ave,0,4,https://www.gunviolencearchive.org/incident/2396803,2022,08-2022
2396536,2022-08-24,District of Columbia,Washington,27 O Street NW,2,3,https://www.gunviolencearchive.org/incident/2396536,2022,08-2022
2397033,2022-08-24,Wisconsin,Milwaukee,2622 N 22nd St,3,2,https://www.gunviolencearchive.org/incident/2397033,2022,08-2022
2396567,2022-08-24,Maryland,Baltimore,Park Heights Ave and Shirley Ave,1,6,https://www.gunviolencearchive.org/incident/2396567,2022,08-2022
2396124,2022-08-23,Pennsylvania,Philadelphia,N 60th St and Race St,2,2,https://www.gunviolencearchive.org/incident/2396124,2022,08-2022
2393758,2022-08-21,Tennessee,Memphis,I-240 and Norris Rd,1,3,https://www.gunviolencearchive.org/incident/2393758,2022,08-2022
2393474,2022-08-20,Delaware,Wilmington,Tatnall St and W 27th St,0,4,https://www.gunviolencearchive.org/incident/2393474,2022,08-2022
2393051,2022-08-20,North Carolina,Asheville,11 Grove St,0,4,https://www.gunviolencearchive.org/incident/2393051,2022,08-2022
2392698,2022-08-20,Illinois,Chicago,6200 block of S Michigan Ave,0,5,https://www.gunviolencearchive.org/incident/2392698,2022,08-2022
2392494,2022-08-19,Illinois,Chicago,3300 block of W Flournoy St,1,4,https://www.gunviolencearchive.org/incident/2392494,2022,08-2022
2391779,2022-08-19,Illinois,Chicago,5200 block of S Green St,0,4,https://www.gunviolencearchive.org/incident/2391779,2022,08-2022
2391353,2022-08-18,Virginia,Norfolk,7433 Fenner St,3,2,https://www.gunviolencearchive.org/incident/2391353,2022,08-2022
2390519,2022-08-17,Illinois,Chicago,7321 S Union Ave,0,4,https://www.gunviolencearchive.org/incident/2390519,2022,08-2022
2391042,2022-08-17,Pennsylvania,Philadelphia,2800 block of Bonsal St,0,4,https://www.gunviolencearchive.org/incident/2391042,2022,08-2022
2398608,2022-08-16,Michigan,Paw Paw,126 E Michigan Ave,0,4,https://www.gunviolencearchive.org/incident/2398608,2022,08-2022
2389775,2022-08-16,Pennsylvania,Philadelphia,5700 Haverford Ave,0,5,https://www.gunviolencearchive.org/incident/2389775,2022,08-2022
2388884,2022-08-16,Tennessee,Memphis,Austin Peay Hwy and New Covington Pike,0,6,https://www.gunviolencearchive.org/incident/2388884,2022,08-2022
2386954,2022-08-14,Arizona,Phoenix,4601 E Granada Rd,1,4,https://www.gunviolencearchive.org/incident/2386954,2022,08-2022
2386871,2022-08-14,Illinois,Chicago,1800 block of W 78th St,1,4,https://www.gunviolencearchive.org/incident/2386871,2022,08-2022
2386878,2022-08-14,Maryland,Baltimore,5100 block of Harford Rd,1,3,https://www.gunviolencearchive.org/incident/2386878,2022,08-2022
2388144,2022-08-13,Ohio,Cleveland,7500 block of Bessemer Ave,1,4,https://www.gunviolencearchive.org/incident/2388144,2022,08-2022
2386032,2022-08-13,North Carolina,Raleigh,2414 Paula St,0,6,https://www.gunviolencearchive.org/incident/2386032,2022,08-2022
2387010,2022-08-13,Georgia,Atlanta (College Park),5420 Riverdale Rd,1,4,https://www.gunviolencearchive.org/incident/2387010,2022,08-2022
2386151,2022-08-13,Washington,Renton,1501 Orcas Ave,0,4,https://www.gunviolencearchive.org/incident/2386151,2022,08-2022
2385789,2022-08-12,Pennsylvania,Philadelphia,5300 block of Charles St,1,3,https://www.gunviolencearchive.org/incident/2385789,2022,08-2022
2385846,2022-08-12,Missouri,Saint Louis,5166 Dr Martin Luther King Dr,1,3,https://www.gunviolencearchive.org/incident/2385846,2022,08-2022
2383958,2022-08-10,Mississippi,Winona,613 Powell St,1,3,https://www.gunviolencearchive.org/incident/2383958,2022,08-2022
2382827,2022-08-08,Virginia,Richmond,3100 Carolina Ave,0,4,https://www.gunviolencearchive.org/incident/2382827,2022,08-2022
2381371,2022-08-07,Pennsylvania,Pittsburgh,1700 block of Brighton Pl,1,3,https://www.gunviolencearchive.org/incident/2381371,2022,08-2022
2380747,2022-08-07,Ohio,Cincinnati,1323 Main St,0,9,https://www.gunviolencearchive.org/incident/2380747,2022,08-2022
2381321,2022-08-07,Georgia,Atlanta,477 Windsor St SW,2,4,https://www.gunviolencearchive.org/incident/2381321,2022,08-2022
2381000,2022-08-07,Alabama,Birmingham,800 block of 2nd Ave N,1,4,https://www.gunviolencearchive.org/incident/2381000,2022,08-2022
2380361,2022-08-06,Michigan,Detroit,Saratoga St and Gratiot Ave,1,4,https://www.gunviolencearchive.org/incident/2380361,2022,08-2022
2380869,2022-08-06,Michigan,Detroit,19000 block of Andover St,1,6,https://www.gunviolencearchive.org/incident/2380869,2022,08-2022
2380783,2022-08-06,Pennsylvania,Duquesne,Orchard Park Ave and Ridge St,0,4,https://www.gunviolencearchive.org/incident/2380783,2022,08-2022
2379316,2022-08-05,Virginia,Norfolk,216 E Plume St,0,4,https://www.gunviolencearchive.org/incident/2379316,2022,08-2022
2379499,2022-08-05,Ohio,Dayton,7120 Hardwicke Pl,4,0,https://www.gunviolencearchive.org/incident/2379499,2022,08-2022
2380017,2022-08-05,Wisconsin,Milwaukee,N 91st St and W Allyn St,0,4,https://www.gunviolencearchive.org/incident/2380017,2022,08-2022
2378851,2022-08-04,Tennessee,Nashville,371 Hickory Trace Dr,1,3,https://www.gunviolencearchive.org/incident/2378851,2022,08-2022
2379020,2022-08-04,Nebraska,Laurel,503 Elm St,4,0,https://www.gunviolencearchive.org/incident/2379020,2022,08-2022
2377855,2022-08-03,California,Panorama City,Parthenia St and Tobias Ave,1,4,https://www.gunviolencearchive.org/incident/2377855,2022,08-2022
2377529,2022-08-03,Florida,Miami,10000 SW 173rd Terrace,0,5,https://www.gunviolencearchive.org/incident/2377529,2022,08-2022
2376380,2022-08-02,New York,Albany,Central Ave and Lexington Ave,0,5,https://www.gunviolencearchive.org/incident/2376380,2022,08-2022
2377338,2022-08-02,Florida,Orlando,9873 Lake District Ln,5,0,https://www.gunviolencearchive.org/incident/2377338,2022,08-2022
2376028,2022-08-01,Ohio,Columbus,176 Rumsey Rd,2,3,https://www.gunviolencearchive.org/incident/2376028,2022,08-2022
2375725,2022-08-01,California,Paramount,13801 Paramount Blvd,1,3,https://www.gunviolencearchive.org/incident/2375725,2022,08-2022
2375886,2022-08-01,District of Columbia,Washington,444 16th St NE,1,5,https://www.gunviolencearchive.org/incident/2375886,2022,08-2022
2374750,2022-07-31,Indiana,South Bend,St Joseph St and Milton St,0,4,https://www.gunviolencearchive.org/incident/2374750,2022,07-2022
2374430,2022-07-31,Florida,Orlando,Wall St and S Orange Ave,0,7,https://www.gunviolencearchive.org/incident/2374430,2022,07-2022
2374401,2022-07-31,Indiana,Indianapolis,Broad Ripple Ave and Guilford Ave,0,4,https://www.gunviolencearchive.org/incident/2374401,2022,07-2022
2374337,2022-07-31,Michigan,Detroit,11637 Coyle St,2,6,https://www.gunviolencearchive.org/incident/2374337,2022,07-2022
2374990,2022-07-31,Illinois,Decatur,2874 N Dinneen St,1,3,https://www.gunviolencearchive.org/incident/2374990,2022,07-2022
2375097,2022-07-31,Connecticut,Hartford,1994 Main St,0,4,https://www.gunviolencearchive.org/incident/2375097,2022,07-2022
2373924,2022-07-30,Louisiana,Monroe,2000 Peach St,1,3,https://www.gunviolencearchive.org/incident/2373924,2022,07-2022
2373692,2022-07-30,Illinois,Wheeling,800 block of Fletcher Dr,0,5,https://www.gunviolencearchive.org/incident/2373692,2022,07-2022
2373859,2022-07-30,Georgia,Girard,232 Claxton Rd,1,4,https://www.gunviolencearchive.org/incident/2373859,2022,07-2022
2373050,2022-07-29,Maryland,Baltimore,3100 block of W North Ave,2,2,https://www.gunviolencearchive.org/incident/2373050,2022,07-2022
2373646,2022-07-29,New Mexico,Albuquerque,4303 Estancia Dr NW,1,4,https://www.gunviolencearchive.org/incident/2373646,2022,07-2022
2373607,2022-07-29,Ohio,Cleveland,E 154th St and Harvard Ave,1,3,https://www.gunviolencearchive.org/incident/2373607,2022,07-2022
2373111,2022-07-29,Florida,Miami,10875 SW 216th St,0,4,https://www.gunviolencearchive.org/incident/2373111,2022,07-2022
2370760,2022-07-27,Georgia,Macon,624 Forest Hill Rd,2,2,https://www.gunviolencearchive.org/incident/2370760,2022,07-2022
2371416,2022-07-27,Louisiana,Hahnville,300 block of Sycamore St,1,3,https://www.gunviolencearchive.org/incident/2371416,2022,07-2022
2369720,2022-07-25,Louisiana,New Orleans,2000 block of Saint Andrew St,0,4,https://www.gunviolencearchive.org/incident/2369720,2022,07-2022
2368110,2022-07-24,South Carolina,Bennettsville,614 Hwy 15-401 Bypass E,1,3,https://www.gunviolencearchive.org/incident/2368110,2022,07-2022
2368575,2022-07-24,California,San Pedro,560 N Western Ave,2,6,https://www.gunviolencearchive.org/incident/2368575,2022,07-2022
2368029,2022-07-24,Georgia,Atlanta,1695 Northside Dr NW,0,8,https://www.gunviolencearchive.org/incident/2368029,2022,07-2022
2368308,2022-07-24,Texas,Fort Worth,2350 S Riverside Dr,1,3,https://www.gunviolencearchive.org/incident/2368308,2022,07-2022
2367984,2022-07-23,Virginia,Richmond,2220 Broad Rock Blvd,0,5,https://www.gunviolencearchive.org/incident/2367984,2022,07-2022
2367664,2022-07-23,Texas,El Paso,14100 block of Honey Point Dr,0,4,https://www.gunviolencearchive.org/incident/2367664,2022,07-2022
2367289,2022-07-23,North Carolina,Pinebluff,212 Primrose Path,1,4,https://www.gunviolencearchive.org/incident/2367289,2022,07-2022
2367193,2022-07-23,Washington,Renton,100 block of Logan Ave S,1,6,https://www.gunviolencearchive.org/incident/2367193,2022,07-2022
2368018,2022-07-23,Illinois,Chicago,5400 block of S Paulina St,0,4,https://www.gunviolencearchive.org/incident/2368018,2022,07-2022
2367176,2022-07-23,Illinois,Chicago,2700 block of W Jackson Blvd,0,4,https://www.gunviolencearchive.org/incident/2367176,2022,07-2022
2367157,2022-07-23,Illinois,Rockford,1401 N 2nd St,2,2,https://www.gunviolencearchive.org/incident/2367157,2022,07-2022
2367972,2022-07-23,Michigan,Kalamazoo,1300 block of N Church St,0,9,https://www.gunviolencearchive.org/incident/2367972,2022,07-2022
2366273,2022-07-21,California,Los Angeles,210 W 7th St,0,5,https://www.gunviolencearchive.org/incident/2366273,2022,07-2022
2363589,2022-07-19,Nebraska,Lincoln,2835 T St,0,4,https://www.gunviolencearchive.org/incident/2363589,2022,07-2022
2362912,2022-07-18,Georgia,Atlanta,440 Thomasvillle Blvd,0,5,https://www.gunviolencearchive.org/incident/2362912,2022,07-2022
2362595,2022-07-17,Washington,Mount Vernon,2301 Freeway Dr,0,5,https://www.gunviolencearchive.org/incident/2362595,2022,07-2022
2362141,2022-07-17,New York,Brooklyn,265 Livonia Ave,0,4,https://www.gunviolencearchive.org/incident/2362141,2022,07-2022
2361849,2022-07-17,Michigan,Detroit,,0,4,https://www.gunviolencearchive.org/incident/2361849,2022,07-2022
2362011,2022-07-17,Indiana,Greenwood,1251 US Hwy 31 N,4,2,https://www.gunviolencearchive.org/incident/2362011,2022,07-2022
2362215,2022-07-17,Indiana,Beech Grove,1100 S 9th Ave,1,3,https://www.gunviolencearchive.org/incident/2362215,2022,07-2022
2361609,2022-07-17,Michigan,Grand Rapids,77 Cesar E Chavez Ave SW,0,4,https://www.gunviolencearchive.org/incident/2361609,2022,07-2022
2361654,2022-07-17,Georgia,Milledgeville,Leo Ct and Nobles Ct,0,5,https://www.gunviolencearchive.org/incident/2361654,2022,07-2022
2362282,2022-07-17,New Jersey,Newark,751 Broadway,0,4,https://www.gunviolencearchive.org/incident/2362282,2022,07-2022
2362562,2022-07-17,Washington,Vancouver,E 11th St and E McLoughlin Blvd,2,2,https://www.gunviolencearchive.org/incident/2362562,2022,07-2022
2361532,2022-07-16,District of Columbia,Washington,200 block of Adams St NE,1,3,https://www.gunviolencearchive.org/incident/2361532,2022,07-2022
2360953,2022-07-16,Ohio,Columbus,3475 Sullivant Ave,2,2,https://www.gunviolencearchive.org/incident/2360953,2022,07-2022
2361097,2022-07-16,South Carolina,North Charleston,8440 Dorchester Rd,0,4,https://www.gunviolencearchive.org/incident/2361097,2022,07-2022
2361614,2022-07-16,Texas,Houston,2331 Bammelwood Dr,4,0,https://www.gunviolencearchive.org/incident/2361614,2022,07-2022
2362355,2022-07-16,Louisiana,Monroe,2200 block of Adams St,0,5,https://www.gunviolencearchive.org/incident/2362355,2022,07-2022
2361490,2022-07-16,Pennsylvania,Philadelphia,1300 block of E Luzerne St,0,4,https://www.gunviolencearchive.org/incident/2361490,2022,07-2022
2359843,2022-07-14,Illinois,Chicago,4400 block of W Maypole St,0,4,https://www.gunviolencearchive.org/incident/2359843,2022,07-2022
2359229,2022-07-14,Pennsylvania,Philadelphia,1901 Spring Garden St,0,4,https://www.gunviolencearchive.org/incident/2359229,2022,07-2022
2358938,2022-07-13,Pennsylvania,Philadelphia,Wyalusing Ave and N Creighton St,0,4,https://www.gunviolencearchive.org/incident/2358938,2022,07-2022
2358861,2022-07-13,Indiana,Indianapolis,3629 Merrick Way,1,3,https://www.gunviolencearchive.org/incident/2358861,2022,07-2022
2358856,2022-07-13,Minnesota,Minneapolis,1818 Lowry Ave N,0,4,https://www.gunviolencearchive.org/incident/2358856,2022,07-2022
2358329,2022-07-12,Massachusetts,Boston,39 Warren St,0,4,https://www.gunviolencearchive.org/incident/2358329,2022,07-2022
2358053,2022-07-11,Mississippi,Jackson,Fairway St and Suncrest Dr,0,4,https://www.gunviolencearchive.org/incident/2358053,2022,07-2022
2356705,2022-07-10,Illinois,Crest Hill,1828 Knapp Dr,1,4,https://www.gunviolencearchive.org/incident/2356705,2022,07-2022
2356327,2022-07-10,Missouri,Kansas City,4128 Broadway Blvd,1,5,https://www.gunviolencearchive.org/incident/2356327,2022,07-2022
2355580,2022-07-10,California,Downey,8100 block of Leeds St,3,2,https://www.gunviolencearchive.org/incident/2355580,2022,07-2022
2356813,2022-07-10,Texas,Alvin,1500 block of County Road 149,1,3,https://www.gunviolencearchive.org/incident/2356813,2022,07-2022
2355438,2022-07-10,Illinois,Chicago,448 N State St,0,4,https://www.gunviolencearchive.org/incident/2355438,2022,07-2022
2355398,2022-07-10,New York,Brooklyn,Boardwalk and W 21st St,0,5,https://www.gunviolencearchive.org/incident/2355398,2022,07-2022
2355962,2022-07-09,Alabama,Jacksons Gap,Manoy Dr,0,4,https://www.gunviolencearchive.org/incident/2355962,2022,07-2022
2354111,2022-07-08,North Carolina,Greensboro,1200 block of Fairview St,0,4,https://www.gunviolencearchive.org/incident/2354111,2022,07-2022
2354825,2022-07-08,Michigan,Detroit,3400 block of 2nd Ave,0,4,https://www.gunviolencearchive.org/incident/2354825,2022,07-2022
2353847,2022-07-07,Illinois,Chicago,2800 block of W Polk St,0,4,https://www.gunviolencearchive.org/incident/2353847,2022,07-2022
2352780,2022-07-06,Florida,Tampa,Courtland St N and Chelsea St E,0,4,https://www.gunviolencearchive.org/incident/2352780,2022,07-2022
2352444,2022-07-06,Illinois,Chicago,1820 W Maypole Ave,0,4,https://www.gunviolencearchive.org/incident/2352444,2022,07-2022
2352349,2022-07-06,Minnesota,Saint Cloud,Sixth Ave S and 11th St S,0,4,https://www.gunviolencearchive.org/incident/2352349,2022,07-2022
2352342,2022-07-05,Ohio,Steubenville,601 South St,0,4,https://www.gunviolencearchive.org/incident/2352342,2022,07-2022
2349853,2022-07-05,Indiana,Gary,1900 block of Missouri St,3,7,https://www.gunviolencearchive.org/incident/2349853,2022,07-2022
2349723,2022-07-05,New York,Rochester,485 N Clinton Ave,1,3,https://www.gunviolencearchive.org/incident/2349723,2022,07-2022
2348384,2022-07-04,Illinois,Highland Park,Central Ave and 2nd St,8,29,https://www.gunviolencearchive.org/incident/2348384,2022,07-2022
2348163,2022-07-04,Massachusetts,Boston,Dorchester Ave and Bailey St,0,4,https://www.gunviolencearchive.org/incident/2348163,2022,07-2022
2350033,2022-07-04,Minnesota,Minneapolis,724 Sibley St NE,0,7,https://www.gunviolencearchive.org/incident/2350033,2022,07-2022
2349746,2022-07-04,Wisconsin,Kenosha,6321 25th Ave,1,4,https://www.gunviolencearchive.org/incident/2349746,2022,07-2022
2348230,2022-07-04,California,Sacramento,1525 L St,1,4,https://www.gunviolencearchive.org/incident/2348230,2022,07-2022
2348750,2022-07-04,Missouri,Kansas City,E 13th St and Grand Blvd,0,4,https://www.gunviolencearchive.org/incident/2348750,2022,07-2022
2349545,2022-07-04,Colorado,Denver,2100 block of W Pacific Pl,1,3,https://www.gunviolencearchive.org/incident/2349545,2022,07-2022
2349758,2022-07-04,New York,Corona (Queens),171st St and 137th Ave,0,4,https://www.gunviolencearchive.org/incident/2349758,2022,07-2022
2348204,2022-07-04,Illinois,Chicago,6500 block of S Martin Luther King Dr,0,5,https://www.gunviolencearchive.org/incident/2348204,2022,07-2022
2348167,2022-07-04,Virginia,Richmond,10 block of W Broad St,0,6,https://www.gunviolencearchive.org/incident/2348167,2022,07-2022
2348191,2022-07-03,Virginia,Manassas,8129 Sudley Rd,0,4,https://www.gunviolencearchive.org/incident/2348191,2022,07-2022
2347373,2022-07-03,South Carolina,Mullins,Leroy Bethea St and Jennings Rd,0,4,https://www.gunviolencearchive.org/incident/2347373,2022,07-2022
2348303,2022-07-03,Arizona,Surprise,W Carlin Dr,3,4,https://www.gunviolencearchive.org/incident/2348303,2022,07-2022
2348263,2022-07-03,Washington,Tacoma,3300 block of S Asotin St,0,4,https://www.gunviolencearchive.org/incident/2348263,2022,07-2022
2347060,2022-07-02,Texas,Haltom City,5700 block of Diamond Oaks Dr N,3,4,https://www.gunviolencearchive.org/incident/2347060,2022,07-2022
2347228,2022-07-02,New York,Corona (Queens),129-09 89th Ave,1,3,https://www.gunviolencearchive.org/incident/2347228,2022,07-2022
2347297,2022-07-02,North Carolina,Clinton,506 Stetson St,0,6,https://www.gunviolencearchive.org/incident/2347297,2022,07-2022
2346422,2022-07-01,Illinois,Chicago,3800 block of W Monroe St,0,4,https://www.gunviolencearchive.org/incident/2346422,2022,07-2022
2346406,2022-07-01,Mississippi,Greenwood,Johnson St and Main St,1,7,https://www.gunviolencearchive.org/incident/2346406,2022,07-2022
